@relation 'DatasetClientesVM2014-2019 -V4\%'

@attribute id numeric
@attribute rendaMediaNormalizada numeric
@attribute ugb_id numeric
@attribute rendaTipo numeric
@attribute estadoCivil numeric
@attribute origem numeric
@attribute escolaridade numeric
@attribute tipoCliente numeric
@attribute cidade_id numeric
@attribute Idade string
@attribute Aprovado numeric
@attribute rendaMedia numeric

@data
8703,0.1607,2,2,1,1,4,1,0,24,1,1780
9065,0.1086,4,3,2,1,4,1,0,24,1,1300
9104,0.1412,2,3,1,1,4,1,0,24,1,1600
9354,0.1821,4,3,2,1,4,1,0,24,0,1977
9365,0.1303,4,3,1,1,4,1,0,24,0,1500
9505,0.1412,6,2,1,1,4,1,0,24,1,1600
9642,0.0692,4,1,1,1,4,1,0,24,0,937
9746,0.1081,4,1,7,1,4,1,0,24,1,1296
10163,0.1629,3,2,2,1,4,1,0,24,1,1800
10764,0.1083,4,1,7,2,4,1,0,24,0,1297
10808,0.1655,4,3,6,2,4,1,0,24,1,1824
13400,0.139,2,2,7,2,4,1,0,24,1,1580
13443,0.1433,4,3,7,1,4,1,0,24,1,1620
13466,0.0898,6,1,1,1,4,1,0,24,0,1127
14245,0.1629,6,2,2,1,4,1,0,24,1,1800
46,0.1412,3,1,1,1,5,1,0,24,0,1600
59,0.1336,3,2,1,1,5,1,0,24,1,1530
91,0.053,3,2,1,1,5,1,0,24,0,788
93,0.1846,3,3,1,1,5,1,0,24,0,2000
100,0.1303,3,2,1,1,5,1,0,24,1,1500
150,0.1543,3,1,1,1,5,1,0,24,1,1721
253,0.1531,2,2,1,1,5,1,0,24,1,1710
310,0.1405,2,3,7,1,5,1,0,24,1,1594
334,0.1667,2,1,2,1,5,1,0,24,0,1835
2176,0.1022,2,1,1,1,5,1,0,24,0,1241
3467,0.1304,2,3,1,1,5,1,0,24,1,1501
3513,0.1194,2,1,1,1,5,1,0,24,0,1400
3970,0.1412,2,3,1,1,5,1,0,24,0,1600
3993,0.1412,2,2,1,1,5,1,0,24,1,1600
4007,0.1596,2,1,1,1,5,1,0,24,1,1770
4552,0.1846,2,1,1,1,5,1,0,24,0,2000
5725,0.1629,2,3,1,1,5,1,0,24,0,1800
5731,0.1232,2,1,1,1,5,1,0,24,1,1435
5775,0.1588,2,3,1,1,5,1,0,24,1,1763
6345,0.1602,2,3,1,1,5,1,0,24,1,1775
6434,0.1303,6,2,2,1,5,1,0,24,1,1500
6568,0.1629,2,2,1,1,5,1,0,24,1,1800
6756,0.0725,6,1,1,1,5,1,0,24,1,968
6830,0.1629,2,1,1,1,5,1,0,24,1,1800
7010,0.1629,2,2,1,1,5,1,0,24,1,1800
7209,0.1303,6,2,2,1,5,1,0,24,1,1500
7328,0.1846,3,2,1,1,5,1,0,24,0,2000
7450,0.1303,3,2,1,1,5,1,0,24,0,1500
7774,0.1304,2,1,1,1,5,1,0,24,0,1501
7950,0.1629,2,2,2,1,5,1,0,24,0,1800
7994,0.156,3,3,1,1,5,1,0,24,1,1737
8019,0.1629,2,3,1,1,5,1,0,24,0,1800
8038,0.1846,3,2,1,1,5,1,0,24,0,2000
8082,0.1227,2,1,1,1,5,1,0,24,0,1430
8114,0.1086,2,2,1,1,5,1,0,24,0,1300
8226,0.1303,3,2,1,1,5,1,0,24,0,1500
8624,0.1412,2,2,1,1,5,1,0,24,1,1600
8630,0.1533,3,3,1,1,5,1,0,24,1,1712
8812,0.1249,6,3,2,1,5,1,0,24,1,1450
8849,0.1412,6,1,1,1,5,1,0,24,1,1600
8918,0.1086,3,2,1,1,5,1,0,24,1,1300
8949,0.1846,2,1,1,1,5,1,0,24,0,2000
9006,0.1303,3,2,1,1,5,1,0,24,1,1500
9132,0.1629,3,2,1,1,5,1,0,24,0,1800
9226,0.1086,6,1,2,1,5,1,0,24,1,1300
9325,0.1574,6,3,1,1,5,1,0,24,1,1750
9349,0.1412,2,2,1,1,5,1,0,24,1,1600
9683,0.1119,4,1,2,1,5,1,0,24,1,1331
9759,0.1194,3,1,1,1,5,1,0,24,0,1400
9892,0.1629,4,2,2,1,5,1,0,24,1,1800
9938,0.0608,4,1,1,2,5,1,0,24,0,860
9998,0.1303,6,1,1,1,5,1,0,24,1,1500
10065,0.1574,3,2,1,1,5,1,0,24,0,1750
10182,0.1412,2,3,1,1,5,1,0,24,0,1600
10201,0.1453,4,3,2,1,5,1,0,24,1,1638
10221,0.1629,4,3,2,1,5,1,0,24,0,1800
10386,0.1846,3,1,2,1,5,1,0,24,0,2000
10411,0.1379,2,2,1,1,5,1,0,24,1,1570
10510,0.1107,2,1,7,1,5,1,0,24,0,1320
10670,0.1412,2,3,1,1,5,1,0,24,1,1600
10774,0.1412,3,2,1,1,5,1,0,24,0,1600
10821,0.1412,2,1,1,1,5,1,0,24,0,1600
11140,0.1412,2,2,7,1,5,1,0,24,1,1600
11169,0.1412,2,3,1,1,5,1,0,24,0,1600
11301,0.1142,4,1,1,1,5,1,0,24,1,1352
11556,0.1629,3,2,2,1,5,1,0,24,0,1800
11685,0.2063,6,1,1,1,5,1,0,24,0,2200
11896,0.1472,6,3,1,1,5,1,0,24,1,1656
11978,0.139,2,2,7,1,5,1,0,24,1,1580
12028,0.1629,4,1,7,1,5,1,0,24,1,1800
12107,0.152,6,2,7,1,5,1,0,24,0,1700
12115,0.1194,4,3,1,1,5,1,0,24,1,1400
12173,0.1629,6,3,1,1,5,1,0,24,1,1800
12197,0.1618,4,1,1,2,5,1,0,24,1,1790
12423,0.152,4,1,6,1,5,1,0,24,0,1700
12513,0.1412,2,3,2,2,5,1,0,24,0,1600
12638,0.1412,2,0,2,2,5,1,0,24,0,1600
12647,0.1303,2,3,1,2,5,1,0,24,0,1500
12684,0.1405,2,3,1,2,5,1,0,24,1,1594
12894,0.1409,2,3,1,2,5,1,0,24,1,1598
12918,0.4017,2,1,1,2,5,1,0,24,0,4000
13040,0.1466,3,1,1,2,5,1,0,24,0,1650
13350,0.161,6,1,1,1,5,1,0,24,1,1783
13450,0.1086,4,1,2,2,5,1,0,24,1,1300
13648,0.1412,2,2,1,2,5,1,0,24,0,1600
13677,0.1003,4,1,1,2,5,1,0,24,1,1224
13776,0.1262,4,3,1,2,5,1,0,24,0,1462
13784,0.1405,2,3,1,2,5,1,0,24,1,1594
13875,0.2388,2,1,1,2,5,1,0,24,0,2499
2207,0.1303,2,1,1,1,6,1,0,24,1,1500
3055,0.1376,2,3,1,1,6,1,0,24,0,1567
4203,0.1412,2,2,1,1,6,1,0,24,1,1600
4313,0.1412,2,1,1,1,6,1,0,24,0,1600
4430,0.1514,2,1,1,1,6,1,0,24,0,1694
6798,0.2063,3,2,1,1,6,1,0,24,1,2200
7053,0.1337,3,3,1,1,6,1,0,24,1,1531
7699,0.1412,2,2,1,1,6,1,0,24,0,1600
8145,0.076,6,1,1,1,6,1,0,24,0,1000
8175,0.1412,2,2,1,1,6,1,0,24,1,1600
8685,0.1412,4,2,1,1,6,1,0,24,1,1600
8731,0.1412,3,2,1,1,6,1,0,24,1,1600
8809,0.1629,4,2,1,1,6,1,0,24,0,1800
8930,0.152,6,1,1,1,6,1,0,24,1,1700
9165,0.1709,3,1,1,1,6,1,0,24,0,1874
9925,0.1846,6,2,1,2,6,1,0,24,1,2000
10004,0.1412,2,2,1,1,6,1,0,24,1,1600
10072,0.0977,2,1,1,1,6,1,0,24,0,1200
10618,0.1412,2,3,1,1,6,1,0,24,0,1600
11020,0.1204,4,1,7,1,6,1,0,24,1,1409
12503,0.1412,2,3,1,2,6,1,0,24,0,1600
12897,0.133,2,1,1,2,6,1,0,24,1,1525
13517,0.1629,4,2,1,2,6,1,0,24,1,1800
14356,0.3474,3,1,1,2,6,1,0,24,0,3500
14493,0.1846,6,3,1,2,6,1,0,24,0,2000
7291,0.1629,2,2,1,1,7,1,0,24,1,1800
8473,0.1628,6,3,2,1,7,1,0,24,1,1799
10177,0.1412,2,2,2,1,7,1,0,24,1,1600
10444,0.1629,3,2,1,1,7,1,0,24,1,1800
10454,0.152,6,3,1,1,7,1,0,24,1,1700
10687,0.1412,2,3,1,1,7,1,0,24,1,1600
11302,0.1498,4,1,6,1,7,1,0,24,1,1680
7897,0.1142,2,1,1,1,2,2,0,24,1,1352
2363,0.1097,2,3,1,1,3,2,0,24,0,1310
11097,0.1267,3,2,1,1,3,2,0,24,1,1467
6938,0.1392,3,3,1,1,5,2,0,24,1,1582
7966,0.1303,6,1,1,1,5,2,0,24,1,1500
8836,0.1621,2,3,2,1,5,2,0,24,1,1793
11309,0.1454,4,1,1,1,5,2,0,24,1,1639
14141,0.1541,4,3,7,2,5,2,0,24,1,1719
2171,0.1303,4,3,1,1,5,3,0,24,1,1500
2172,0.1303,4,3,1,1,5,3,0,24,1,1500
13991,0.076,2,2,1,2,6,1,5,24,0,1000
11923,0.1629,2,2,2,2,2,1,174,24,0,1800
13891,0.1412,2,3,1,2,2,1,174,24,1,1600
10109,0.139,2,3,7,2,3,1,174,24,1,1580
10599,0.1194,2,2,2,2,3,1,174,24,0,1400
11953,0.1396,2,3,2,2,3,1,174,24,1,1586
12691,0.0977,2,2,1,2,3,1,174,24,0,1200
7534,0.1574,2,3,3,2,4,1,174,24,0,1750
8583,0.1574,2,2,1,2,4,1,174,24,1,1750
13829,0.076,2,2,1,2,4,1,174,24,0,1000
13868,0.1846,2,1,1,2,4,1,174,24,0,2000
4588,0.1569,2,1,1,2,5,1,174,24,1,1745
6180,0.0152,2,1,1,2,5,1,174,24,0,440
6908,0.0326,2,2,2,2,5,1,174,24,0,600
8035,0.0695,2,1,1,2,5,1,174,24,0,940
9818,0.1407,2,3,1,2,5,1,174,24,1,1596
10530,0.1412,2,1,1,2,5,1,174,24,0,1600
12353,0.1409,2,3,1,2,5,1,174,24,1,1598
12355,0.0927,2,1,2,2,5,1,174,24,0,1154
13415,0.1303,2,0,0,2,5,1,174,24,0,1500
13455,0.0977,2,2,1,2,5,1,174,24,0,1200
9126,0.076,2,2,1,2,6,1,174,24,0,1000
13834,0.2714,2,2,2,2,3,2,174,24,0,2800
8351,0.1435,2,1,1,2,5,2,174,24,0,1622
6846,0.1303,4,1,1,2,5,1,1467,24,0,1500
7208,0.1303,4,1,1,2,6,1,1467,24,0,1500
13127,0.152,6,2,1,2,5,1,1469,24,1,1700
14705,0.1629,2,2,2,2,4,1,1482,24,0,1800
12909,0.1412,2,2,7,2,5,1,1482,24,1,1600
14399,0.1629,2,2,7,2,5,1,1482,24,1,1800
14718,0.1629,2,3,1,2,5,1,1482,24,1,1800
14514,0.126,2,1,1,2,6,1,1482,24,0,1460
5624,0.0977,3,2,1,2,5,1,1491,24,0,1200
13807,0.152,3,2,1,2,5,1,1491,24,0,1700
10908,0.1846,4,2,1,2,0,1,1508,24,0,2000
756,0.0692,4,2,1,2,2,1,1508,24,0,937
1731,0.152,4,2,1,2,2,1,1508,24,1,1700
4905,0.076,4,2,4,2,2,1,1508,24,1,1000
5091,0.0708,4,1,1,2,2,1,1508,24,1,952
5721,0.1683,4,1,2,2,2,1,1508,24,0,1850
5802,0.076,4,1,1,2,2,1,1508,24,0,1000
6290,0.1802,4,1,2,2,2,1,1508,24,1,1960
6994,0.152,4,1,2,2,2,1,1508,24,0,1700
7631,0.0692,4,1,2,2,2,1,1508,24,1,937
8565,0.2389,4,2,1,2,2,1,1508,24,0,2500
12360,0.1491,4,3,7,2,2,1,1508,24,1,1673
13513,0.1194,4,1,1,2,2,1,1508,24,1,1400
14066,0.0738,4,2,1,2,2,1,1508,24,0,980
4797,0.0977,4,2,1,2,3,1,1508,24,1,1200
5508,0.1412,4,3,2,2,3,1,1508,24,0,1600
7782,0.1303,4,2,1,2,3,1,1508,24,0,1500
11606,0.0986,4,1,1,2,3,1,1508,24,1,1208
12381,0.0673,4,1,1,2,3,1,1508,24,0,920
13226,0.1401,4,3,1,2,3,1,1508,24,1,1590
3602,0.1086,4,1,1,2,4,1,1508,24,1,1300
3941,0.0841,4,1,2,2,4,1,1508,24,1,1075
6837,0.1303,4,3,1,2,4,1,1508,24,0,1500
7216,0.0774,4,2,1,2,4,1,1508,24,0,1013
7677,0.0977,4,2,2,2,4,1,1508,24,1,1200
7778,0.0897,4,1,1,2,4,1,1508,24,0,1126
8803,0.1497,4,3,2,2,4,1,1508,24,1,1679
9763,0.0689,4,2,2,2,4,1,1508,24,0,935
10277,0.1585,4,1,1,2,4,1,1508,24,1,1760
11746,0.1629,4,3,1,2,4,1,1508,24,0,1800
13391,0.1303,4,2,1,2,4,1,1508,24,0,1500
13520,0.1446,4,3,1,2,4,1,1508,24,1,1632
1213,0.1249,4,2,1,2,5,1,1508,24,1,1450
1249,0.1737,4,3,2,2,5,1,1508,24,0,1900
1258,0.152,4,2,1,2,5,1,1508,24,1,1700
1424,0.0536,4,3,1,2,5,1,1508,24,1,794
1446,0.0521,4,1,1,2,5,1,1508,24,1,780
1628,0.158,4,1,2,2,5,1,1508,24,1,1755
3213,0.152,4,1,2,2,5,1,1508,24,0,1700
3331,0.1303,4,1,1,2,5,1,1508,24,1,1500
3427,0.1433,4,1,1,2,5,1,1508,24,1,1620
3432,0.1987,4,1,2,2,5,1,1508,24,1,2130
3455,0.2063,4,3,1,2,5,1,1508,24,1,2200
3588,0.076,4,1,2,2,5,1,1508,24,0,1000
3713,0.0608,4,1,1,2,5,1,1508,24,1,860
3717,0.089,4,1,2,2,5,1,1508,24,0,1120
3762,0.0755,4,1,1,2,5,1,1508,24,0,995
3846,0.0608,4,1,1,2,5,1,1508,24,1,860
4114,0.1303,4,1,1,2,5,1,1508,24,0,1500
4633,0.1661,4,1,1,2,5,1,1508,24,0,1830
4639,0.1367,4,1,1,2,5,1,1508,24,0,1559
4677,0.1846,4,2,1,2,5,1,1508,24,1,2000
4708,0.063,4,2,2,2,5,1,1508,24,0,880
4736,0.1412,4,3,6,2,5,1,1508,24,0,1600
4759,0.1412,4,3,1,2,5,1,1508,24,0,1600
4812,0.1412,4,1,1,2,5,1,1508,24,0,1600
4839,0.1086,4,1,2,2,5,1,1508,24,1,1300
4856,0.1038,4,1,1,2,5,1,1508,24,1,1256
4958,0.063,4,1,1,2,5,1,1508,24,0,880
5004,0.0673,4,1,1,2,5,1,1508,24,0,920
5214,0.0713,4,1,1,2,5,1,1508,24,0,957
5246,0.076,4,1,1,2,5,1,1508,24,1,1000
5379,0.063,4,1,1,2,5,1,1508,24,0,880
5409,0.1086,4,1,1,2,5,1,1508,24,0,1300
5447,0.2153,4,3,2,2,5,1,1508,24,1,2283
5621,0.1629,4,3,1,2,5,1,1508,24,1,1800
5740,0.0977,4,1,2,2,5,1,1508,24,0,1200
5913,0.0869,4,2,1,2,5,1,1508,24,0,1100
6095,0.1086,4,2,1,2,5,1,1508,24,0,1300
6101,0.0662,4,3,2,2,5,1,1508,24,0,910
6303,0.0869,4,1,2,2,5,1,1508,24,0,1100
6495,0.1954,4,1,1,2,5,1,1508,24,1,2100
6688,0.063,4,1,1,2,5,1,1508,24,1,880
6816,0.0651,4,1,2,2,5,1,1508,24,0,900
6856,0.076,4,1,1,2,5,1,1508,24,0,1000
6906,0.1871,4,1,6,2,5,1,1508,24,1,2023
7228,0.0748,4,1,1,2,5,1,1508,24,1,989
7347,0.0774,4,3,1,2,5,1,1508,24,0,1013
7454,0.0767,4,1,1,2,5,1,1508,24,0,1006
7528,0.2389,4,2,1,2,5,1,1508,24,0,2500
7638,0.1629,4,2,1,2,5,1,1508,24,1,1800
7841,0.0692,4,1,1,2,5,1,1508,24,0,937
7965,0.0814,4,1,1,2,5,1,1508,24,1,1050
8056,0.152,4,2,1,2,5,1,1508,24,1,1700
8298,0.1846,4,2,1,2,5,1,1508,24,0,2000
8376,0.076,4,1,1,2,5,1,1508,24,0,1000
8652,0.076,4,1,1,2,5,1,1508,24,0,1000
9018,0.1303,4,1,1,2,5,1,1508,24,0,1500
9130,0.0809,4,2,1,2,5,1,1508,24,0,1045
10345,0.0803,4,1,1,2,5,1,1508,24,1,1040
10502,0.1329,4,3,1,2,5,1,1508,24,1,1524
10504,0.0977,4,2,1,2,5,1,1508,24,0,1200
10685,0.1846,4,2,1,2,5,1,1508,24,0,2000
10799,0.0977,4,1,1,2,5,1,1508,24,0,1200
11023,0.2389,4,2,2,2,5,1,1508,24,0,2500
11031,0.1846,4,1,1,2,5,1,1508,24,0,2000
11479,0.1326,4,3,1,2,5,1,1508,24,1,1521
11519,0.1308,4,1,1,2,5,1,1508,24,1,1505
11770,0.1846,4,1,2,2,5,1,1508,24,0,2000
12352,0.0653,4,1,1,2,5,1,1508,24,0,901
12688,0.071,4,1,1,2,5,1,1508,24,0,954
12714,0.1303,4,3,2,2,5,1,1508,24,0,1500
12785,0.1282,4,3,1,2,5,1,1508,24,1,1481
12921,0.109,4,1,1,2,5,1,1508,24,1,1304
13369,0.0977,4,1,2,2,5,1,1508,24,0,1200
13727,0.1484,4,1,1,2,5,1,1508,24,1,1667
14001,0.071,4,1,1,2,5,1,1508,24,0,954
14095,0.1629,4,2,1,2,5,1,1508,24,1,1800
14132,0.1243,4,1,2,2,5,1,1508,24,1,1445
14330,0.0977,4,1,1,2,5,1,1508,24,1,1200
14436,0.101,4,1,1,2,5,1,1508,24,1,1230
14644,0.0901,4,1,7,2,5,1,1508,24,1,1130
14692,0.0977,4,1,2,2,5,1,1508,24,0,1200
14702,0.1155,4,1,7,2,5,1,1508,24,1,1364
1937,0.076,4,1,1,2,6,1,1508,24,0,1000
3174,0.1036,4,1,1,2,6,1,1508,24,0,1254
3608,0.1194,4,2,1,2,6,1,1508,24,0,1400
3902,0.1539,4,1,1,2,6,1,1508,24,1,1717
3917,0.1412,4,3,1,2,6,1,1508,24,1,1600
3967,0.1683,4,1,1,2,6,1,1508,24,0,1850
4128,0.1642,4,1,1,2,6,1,1508,24,1,1812
4643,0.076,4,2,1,2,6,1,1508,24,0,1000
4686,0.0977,4,3,1,2,6,1,1508,24,0,1200
4922,0.0651,4,2,1,2,6,1,1508,24,0,900
4973,0.1738,4,1,2,2,6,1,1508,24,1,1901
4987,0.063,4,1,1,2,6,1,1508,24,0,880
5152,0.1412,4,3,1,2,6,1,1508,24,1,1600
5787,0.1135,4,1,1,2,6,1,1508,24,1,1345
6258,0.228,4,3,1,2,6,1,1508,24,0,2400
6864,0.152,4,3,1,2,6,1,1508,24,1,1700
7047,0.0713,4,1,1,2,6,1,1508,24,0,957
7575,0.1846,4,2,1,2,6,1,1508,24,0,2000
7678,0.1498,4,3,1,2,6,1,1508,24,1,1680
7726,0.1629,4,1,1,2,6,1,1508,24,1,1800
7803,0.152,4,3,1,2,6,1,1508,24,0,1700
7848,0.1412,4,1,1,2,6,1,1508,24,0,1600
9088,0.1412,4,2,1,2,6,1,1508,24,0,1600
9497,0.0786,4,1,1,2,6,1,1508,24,0,1024
10713,0.1194,4,1,1,2,6,1,1508,24,0,1400
11515,0.0869,4,1,1,2,6,1,1508,24,0,1100
11747,0.076,4,3,1,2,6,1,1508,24,0,1000
11789,0.076,4,2,1,2,6,1,1508,24,0,1000
13286,0.1435,4,3,1,2,6,1,1508,24,1,1622
13561,0.0782,4,1,1,2,6,1,1508,24,0,1020
3647,0.152,4,2,1,2,7,1,1508,24,1,1700
6082,0.1846,4,2,1,2,7,1,1508,24,1,2000
6245,0.2078,4,1,1,2,7,1,1508,24,1,2214
7135,0.165,4,1,2,2,7,1,1508,24,0,1820
8428,0.0978,4,2,1,2,7,1,1508,24,0,1201
8982,0.0767,2,1,1,2,7,1,1508,24,0,1006
12524,0.2142,4,1,1,2,7,1,1508,24,0,2273
13326,0.1629,4,2,1,2,7,1,1508,24,0,1800
13448,0.1311,4,1,1,2,7,1,1508,24,1,1507
8899,0.1194,4,1,1,2,2,2,1508,24,1,1400
8037,0.1278,4,1,1,2,3,2,1508,24,1,1477
6460,0.0217,4,2,1,2,5,2,1508,24,0,500
9019,0.1303,4,1,1,2,6,2,1508,24,0,1500
7850,0.0934,4,1,1,2,5,1,1510,24,1,1160
12648,0.076,4,2,1,2,5,1,1510,24,0,1000
13901,0.1846,6,2,2,2,7,1,1515,24,0,2000
12927,0.2606,6,3,1,2,0,1,1530,24,0,2700
8976,0.152,6,2,2,2,2,1,1530,24,1,1700
10630,0.1629,6,2,1,2,2,1,1530,24,0,1800
13841,0.1846,6,2,1,2,2,1,1530,24,0,2000
9594,0.0738,6,1,1,2,3,1,1530,24,1,980
5677,0.225,6,1,1,2,4,1,1530,24,0,2372
14061,0.076,6,2,1,2,4,1,1530,24,0,1000
14584,0.076,6,2,1,2,4,1,1530,24,0,1000
2623,0.152,6,1,2,2,5,1,1530,24,1,1700
2735,0.1846,6,1,1,2,5,1,1530,24,1,2000
4389,0.1412,6,1,2,2,5,1,1530,24,0,1600
4425,0.1303,6,2,1,2,5,1,1530,24,1,1500
4434,0.1303,6,2,1,2,5,1,1530,24,1,1500
4454,0.0668,6,1,1,2,5,1,1530,24,1,915
5330,0.1629,6,1,2,2,5,1,1530,24,0,1800
6386,0.1303,6,1,1,2,5,1,1530,24,1,1500
7474,0.0684,6,1,1,2,5,1,1530,24,1,930
8446,0.1629,6,2,2,2,5,1,1530,24,1,1800
9292,0.0977,6,1,1,2,5,1,1530,24,1,1200
9702,0.1303,2,2,1,2,5,1,1530,24,0,1500
12259,0.1303,6,2,1,2,5,1,1530,24,0,1500
12260,0.1303,6,2,1,2,5,1,1530,24,0,1500
12315,0.1456,6,1,1,2,5,1,1530,24,1,1641
12597,0.152,6,3,2,2,5,1,1530,24,1,1700
12718,0.076,6,1,1,2,5,1,1530,24,0,1000
12845,0.152,6,3,1,2,5,1,1530,24,1,1700
13105,0.1629,6,2,1,2,5,1,1530,24,0,1800
13389,0.1629,6,1,2,2,5,1,1530,24,0,1800
13692,0.0977,6,2,1,2,5,1,1530,24,0,1200
13768,0.076,6,2,2,2,5,1,1530,24,0,1000
14739,0.1518,6,1,1,2,5,1,1530,24,1,1698
3927,0.0977,6,1,1,2,6,1,1530,24,1,1200
5981,0.1585,6,2,1,2,6,1,1530,24,0,1760
6264,0.1303,6,2,1,2,6,1,1530,24,1,1500
6355,0.1303,6,3,1,2,6,1,1530,24,0,1500
9600,0.0692,6,1,1,2,6,1,1530,24,0,937
9624,0.1367,3,1,1,2,6,1,1530,24,0,1559
10499,0.0821,6,1,1,2,6,1,1530,24,1,1056
13007,0.0727,6,2,1,2,6,1,1530,24,0,970
13167,0.076,6,1,1,2,6,1,1530,24,0,1000
13433,0.0744,6,1,1,2,6,1,1530,24,0,985
6676,0.1303,6,1,2,2,7,1,1530,24,0,1500
11857,0.0815,6,1,2,2,7,1,1530,24,0,1051
12227,0.0706,6,2,1,2,7,1,1530,24,0,950
10545,0.1629,2,2,2,2,6,1,1551,24,0,1800
12053,0.1303,6,2,1,2,6,1,1557,24,0,1500
12394,0.0869,6,2,1,2,6,1,1565,24,0,1100
8955,0.1412,2,1,1,2,7,1,1565,24,0,1600
13736,0.2063,4,2,7,2,5,1,1569,24,0,2200
14600,0.1574,8,0,1,2,0,1,1575,24,0,1750
11878,0.0977,6,2,1,2,5,1,1575,24,0,1200
14565,0.1412,8,3,1,2,6,1,1586,24,0,1600
14582,0.1303,8,1,1,2,5,1,1596,24,0,1500
11115,0.3474,6,2,1,2,6,1,1603,24,0,3500
9588,0.1194,3,1,1,2,0,1,1607,24,0,1400
10398,0.2389,3,2,1,2,0,1,1607,24,0,2500
12507,0.1846,3,1,2,2,0,1,1607,24,0,2000
14182,0.1412,3,2,0,2,0,1,1607,24,0,1600
5189,0.0977,3,2,1,2,2,1,1607,24,0,1200
5303,0.0869,3,2,2,2,2,1,1607,24,0,1100
5309,0.1194,3,3,7,2,2,1,1607,24,0,1400
5798,0.1645,3,2,1,2,2,1,1607,24,1,1815
7125,0.076,3,1,1,2,2,1,1607,24,0,1000
9675,0.0977,3,2,1,2,2,1,1607,24,0,1200
12908,0.1303,3,2,1,2,2,1,1607,24,0,1500
13141,0.1846,3,2,1,2,2,1,1607,24,0,2000
10316,0.1846,3,2,1,2,3,1,1607,24,0,2000
10317,0.2389,3,2,1,2,3,1,1607,24,0,2500
12863,0.1629,3,2,1,2,3,1,1607,24,0,1800
13800,0.076,3,2,2,2,3,1,1607,24,0,1000
3829,0.0977,3,2,1,2,4,1,1607,24,1,1200
5224,0.1933,3,3,1,2,4,1,1607,24,0,2080
5551,0.1628,3,2,1,2,4,1,1607,24,1,1799
6240,0.1303,3,3,2,2,4,1,1607,24,0,1500
7463,0.1846,3,1,1,2,4,1,1607,24,0,2000
9665,0.0692,3,1,1,2,4,1,1607,24,0,937
11323,0.1848,3,1,2,2,4,1,1607,24,0,2002
11409,0.0869,3,1,1,2,4,1,1607,24,0,1100
12373,0.152,3,2,1,2,4,1,1607,24,1,1700
12475,0.1629,3,2,1,2,4,1,1607,24,1,1800
195,0.1737,3,2,1,1,5,1,1607,24,0,1900
2974,0.1629,3,1,1,2,5,1,1607,24,0,1800
3955,0.1412,3,2,1,2,5,1,1607,24,1,1600
4511,0.0641,3,1,1,2,5,1,1607,24,0,890
5321,0.1303,3,2,1,2,5,1,1607,24,1,1500
5573,0.0619,3,1,1,2,5,1,1607,24,0,870
5675,0.1303,3,3,1,2,5,1,1607,24,0,1500
5763,0.1585,3,2,1,2,5,1,1607,24,1,1760
5871,0.0543,3,1,1,2,5,1,1607,24,0,800
5914,0.1846,3,2,1,2,5,1,1607,24,0,2000
5996,0.1872,3,1,1,2,5,1,1607,24,0,2024
5999,0.0413,3,2,1,2,5,1,1607,24,0,680
6486,0.1549,3,3,1,2,5,1,1607,24,1,1727
6541,0.1303,3,2,1,2,5,1,1607,24,0,1500
6630,0.1235,3,3,1,2,5,1,1607,24,1,1437
7960,0.0869,3,1,1,2,5,1,1607,24,0,1100
9862,0.0651,3,2,1,2,5,1,1607,24,0,900
10763,0.1846,3,2,2,2,5,1,1607,24,0,2000
10888,0.076,3,2,7,1,5,1,1607,24,0,1000
11507,0.1303,3,2,1,2,5,1,1607,24,0,1500
11671,0.0869,3,1,2,2,5,1,1607,24,0,1100
12017,0.2389,3,3,1,2,5,1,1607,24,0,2500
12018,0.2389,3,3,1,2,5,1,1607,24,0,2500
12131,0.071,3,2,4,2,5,1,1607,24,0,954
12132,0.071,3,2,4,2,5,1,1607,24,0,954
12218,0.2153,3,3,1,2,5,1,1607,24,0,2283
12849,0.1629,3,3,1,2,5,1,1607,24,0,1800
13154,0.1303,3,2,3,2,5,1,1607,24,0,1500
13232,0.2063,3,2,1,2,5,1,1607,24,0,2200
13313,0.1303,3,2,1,2,5,1,1607,24,0,1500
13528,0.076,3,2,1,2,5,1,1607,24,0,1000
13869,0.1807,3,1,1,2,5,1,1607,24,1,1964
5282,0.1303,3,2,1,2,6,1,1607,24,0,1500
9907,0.19,3,1,2,2,6,1,1607,24,0,2050
13046,0.1737,3,2,1,2,6,1,1607,24,0,1900
9180,0.1303,3,2,3,2,7,1,1607,24,0,1500
5082,0.063,4,2,1,2,5,1,1613,24,0,880
14056,0.1846,2,2,2,2,4,1,1629,24,0,2000
10784,0.1303,4,2,1,2,5,1,1629,24,0,1500
14073,0.1085,2,1,1,2,7,1,1629,24,0,1299
6021,0.1194,4,3,1,2,6,1,1636,24,1,1400
13801,0.1303,6,1,2,2,5,2,1643,24,0,1500
7044,0.0619,3,1,1,2,5,1,1645,24,0,870
12126,0.1629,4,1,2,2,3,1,3813,24,0,1800
3040,0.1846,2,2,1,1,2,0,0,37,0,2000
9462,0.0684,2,2,3,2,2,0,0,37,0,930
5209,0.1412,2,2,2,1,4,0,0,37,1,1600
2572,0.1414,4,3,2,1,5,0,0,37,0,1602
2753,0.1466,6,1,1,1,7,0,0,37,1,1650
2819,0.1303,6,0,0,1,0,1,0,37,0,1500
