id;ugb_id;rendaTipo;estadoCivil;origem;escolaridade;tipoCliente;cidade_id;Idade;Aprovado;rendaMedia
6132;2;1;1;2;5;1;1613;25;0;0.063
6133;4;1;1;2;7;1;1508;34;0;0.2063
6134;4;1;1;2;4;1;1508;40;0;0.1737
6135;4;1;1;2;5;1;1508;31;0;0.1038
6136;6;1;2;2;5;1;1530;42;1;0.1846
6137;4;1;1;2;3;1;1508;29;1;0.2389
6138;4;3;1;2;6;1;1508;31;0;0.1846
6139;4;1;1;2;7;1;1508;44;1;0.2497
6140;2;1;1;2;7;1;174;37;0;0.063
6141;4;1;1;2;5;1;1508;35;1;0.0706
6142;4;1;1;2;5;1;1508;27;1;0.1194
6143;2;1;1;2;5;1;174;40;0;0.0869
6144;2;1;2;2;7;1;174;31;0;0.1629
6145;4;1;1;2;4;1;1508;26;1;0.1846
6146;2;2;1;2;4;1;174;43;0;0.0977
6147;4;2;1;2;6;1;1508;22;0;0.1086
6148;2;2;1;2;5;1;174;28;0;0.1303
6149;4;2;4;2;4;1;1508;34;0;0.1412
6150;4;1;1;2;6;2;1508;26;0;0.0869
6151;4;2;1;2;5;1;1508;34;0;0.1846
6152;3;2;2;2;5;1;1607;33;0;0.1846
6153;4;2;1;2;6;1;1508;32;1;0.063
6154;4;3;3;2;2;1;1508;41;1;0.0977
6155;4;2;1;2;5;1;1508;27;0;0.1303
6156;6;2;2;2;5;1;1530;41;0;0.1303
6157;4;1;1;2;6;1;1508;39;0;0.1846
6158;4;1;1;2;6;1;1508;27;0;0.1488
6159;4;1;1;2;5;1;1508;22;0;0.0861
6160;2;2;1;2;3;1;174;33;0;0.0543
6161;6;2;1;2;5;1;1530;56;0;0.0977
6162;6;1;2;2;4;1;1615;25;0;0.1846
6163;4;1;3;2;3;1;1508;-2941;0;0.0977
6164;6;1;2;2;5;1;1530;30;1;0.1194
6165;4;1;3;2;5;1;1508;41;0;0.1412
6166;2;2;1;2;5;1;174;38;0;0.114
6167;4;1;1;2;5;1;1508;38;0;0.0713
6168;2;2;1;2;7;1;174;35;0;0.1374
6169;4;1;1;2;7;1;1508;29;1;0.121
6170;6;1;1;2;5;1;1530;33;1;0.152
6171;3;1;1;2;6;1;1607;25;1;0.1543
6172;6;1;2;2;5;1;1530;31;1;0.1107
6173;4;2;1;2;2;1;1508;50;0;0.1629
6174;6;2;1;2;5;1;1508;26;1;0.158
6175;2;2;2;2;4;1;174;27;0;0.076
6176;4;1;2;2;5;1;1508;32;0;0.1194
6177;4;1;2;2;2;1;1508;42;1;0.1412
6178;4;1;1;2;7;1;1508;42;1;0.1412
6179;2;1;3;2;5;1;174;45;0;0.2172
6180;2;1;1;2;5;1;174;24;0;0.0152
6181;3;2;2;2;6;1;1607;23;0;0.1846
6182;6;1;1;2;7;1;1530;37;1;0.1039
6183;3;1;1;1;2;2;0;28;1;0.1242
6184;3;3;1;1;2;2;0;32;1;0.1295
6185;2;3;1;2;5;1;1551;34;0;0.1629
6186;4;3;2;2;3;1;1508;49;1;0.1933
6187;4;2;1;2;2;1;1508;49;0;0.1629
6188;4;1;2;2;5;1;1508;33;0;0.1303
6189;4;1;3;2;5;1;1508;39;1;0.0977
6190;2;1;2;2;7;1;1629;38;0;0.2389
6191;6;1;1;2;5;1;1530;22;1;0.1846
6192;4;2;1;2;5;1;1607;36;0;0.1303
6193;2;3;2;2;7;1;174;38;0;0.1303
6194;6;3;1;2;7;1;1530;33;0;0.1303
6195;4;2;1;2;5;1;1508;97;0;0.0662
6196;4;1;1;2;5;1;1508;40;1;0.076
6197;4;1;2;2;5;1;1508;28;0;0.179
6198;2;1;2;2;3;1;174;35;0;0.063
6199;4;1;2;2;4;1;1508;27;0;0.185
6200;2;1;2;2;6;1;174;39;0;0.1846
6201;6;1;1;2;6;1;1530;29;0;0.0752
6202;4;1;2;2;4;1;1508;40;1;0.0786
6203;2;3;1;1;4;1;0;37;1;0.1608
6204;2;1;2;1;3;1;0;42;1;0.1775
6205;2;1;1;1;4;2;0;29;1;0.1073
6206;6;3;2;2;5;1;1530;32;1;0.1412
6207;3;1;1;2;3;1;1607;39;0;0.1412
6208;4;1;2;2;4;1;1508;21;1;0.185
6209;6;1;2;2;5;1;1530;26;0;0.1737
6210;6;1;1;1;5;1;0;28;0;0.076
6211;4;1;1;2;5;1;1508;34;1;0.1303
6212;4;1;1;2;7;1;1508;29;1;0.138
6213;4;2;1;2;7;1;1508;26;0;0.1954
6215;6;1;2;2;4;1;1530;29;0;0.1694
6216;6;1;1;2;5;1;1530;31;1;0.1086
6217;4;1;1;2;5;1;1508;26;0;0.1086
6218;3;1;1;2;6;1;1607;28;0;0.1466
6219;4;1;1;2;2;1;1508;34;1;0.152
6220;3;3;1;2;5;1;1607;23;1;0.1628
6221;6;1;2;2;5;1;1530;25;0;0.0977
6222;6;1;3;2;5;1;1530;37;1;0.1762
6223;6;1;1;2;2;1;1508;36;0;0.0869
6224;4;1;1;2;5;1;1508;3;0;0.0869
6225;2;3;1;2;7;1;174;29;0;0.1678
6226;3;2;1;2;4;1;1607;25;1;0.076
6227;2;2;2;1;2;1;0;44;1;0.1629
6228;3;1;1;2;4;1;1607;32;0;0.1194
6229;4;1;1;2;2;1;1508;32;0;0.0731
6230;6;3;1;2;7;1;1580;28;1;0.0869
6231;4;2;1;2;5;1;1508;21;1;0.1303
6232;4;1;2;2;3;1;1508;33;1;0.1412
6233;4;1;1;2;5;1;1508;28;1;0.1846
6234;6;3;3;2;5;1;1530;52;0;0.0869
6235;6;1;1;2;5;1;1530;28;0;0.081
6236;4;2;1;2;5;1;1508;37;0;0.1846
6237;2;1;1;2;6;1;1508;39;0;0.2541
6238;6;1;3;1;5;1;0;36;1;0.0836
6239;3;2;1;2;5;1;1607;37;1;0.1629
6240;3;3;2;2;4;1;1607;24;0;0.1303
6241;4;2;1;2;5;1;1508;52;1;0.1412
6242;2;3;1;1;2;2;0;40;1;0.1616
6243;4;1;1;2;5;1;1508;30;1;0.0977
6244;4;2;1;2;5;1;1508;32;0;0.1412
6245;4;1;1;2;7;1;1508;24;1;0.2078
6246;4;1;1;2;5;1;1508;25;0;0.2389
6247;6;2;1;2;6;1;1530;28;1;0.2465
6248;6;1;1;2;5;1;1530;32;1;0.1412
6249;4;1;1;2;5;1;1508;22;1;0.076
6250;6;3;1;2;6;1;1530;28;1;0.152
6251;4;2;3;2;2;1;1508;41;1;0.152
6252;3;1;1;2;5;1;1607;34;0;0.1737
6253;3;3;1;2;6;1;1607;22;0;0.1086
6254;4;1;1;2;7;1;1508;28;0;0.1846
6255;4;1;1;2;5;1;1508;45;0;0.0869
6256;4;1;2;2;5;1;1508;30;0;0.2398
6257;2;1;1;2;6;1;1604;23;0;0.063
6258;4;3;1;2;6;1;1508;24;0;0.228
6259;4;2;2;2;6;1;1508;32;1;0.1574
6260;4;1;2;2;5;1;1508;39;1;0.2204
6261;4;2;1;2;5;1;1508;29;0;0.0977
6262;4;1;2;2;3;1;1508;26;0;0.0217
6263;6;3;1;2;5;1;1530;33;0;0.0977
6264;6;2;1;2;6;1;1530;24;1;0.1303
6265;4;2;2;2;4;1;1508;43;1;0.2389
6266;6;1;3;2;7;1;1530;32;0;0.0553
6267;4;2;4;2;3;1;1508;29;1;0.076
6268;3;1;1;2;5;1;1607;27;0;0.076
6269;4;1;2;2;2;1;1508;59;1;0.19
6270;4;3;2;2;5;1;1508;30;0;0.0543
6271;4;3;2;2;5;1;1508;39;0;0.1813
6272;4;1;2;2;3;1;1508;34;1;0.1844
6273;4;1;1;2;7;1;1508;31;0;0.2389
6274;6;1;1;2;5;1;0;38;1;0.0706
6275;4;1;1;2;5;1;1508;27;0;0.2009
6276;6;1;2;2;5;1;1530;46;0;0.0977
6277;6;1;2;2;5;2;1530;37;0;0.1412
6278;2;2;1;1;5;1;0;26;0;0.1412
6279;6;1;2;2;2;1;1530;49;0;0.0747
6280;4;2;1;2;4;1;1508;23;0;0.1629
6281;3;2;1;2;2;1;1607;30;1;0.1412
6282;4;1;1;2;6;1;1508;27;0;0.1629
6283;3;1;1;2;5;1;1607;23;1;0.1683
6284;6;2;1;1;5;1;0;45;0;0.1412
6285;6;1;2;2;7;1;1530;32;0;0.228
6286;6;1;2;2;1;1;1530;69;0;0.063
6287;6;2;1;2;6;1;1530;28;0;0.076
6288;6;2;2;2;3;1;1530;57;0;0.2389
6289;3;1;3;2;5;1;1607;35;1;0.1466
6290;4;1;2;2;2;1;1508;24;1;0.1802
6291;2;1;3;1;2;2;0;42;1;0.1481
6292;4;1;1;2;7;1;1508;29;1;0.1325
6293;3;1;1;1;5;1;0;32;1;0.1151
6294;4;2;1;2;5;1;1508;22;1;0.1303
6295;4;3;1;2;3;1;1508;57;0;0.063
6296;4;1;2;2;5;2;1508;30;0;0.0759
6297;4;3;4;2;7;1;1508;76;0;0.1629
6298;6;1;2;1;5;1;0;36;1;0.1501
6299;4;1;2;2;2;1;1508;23;1;0.1585
6300;3;3;1;2;2;1;1607;31;1;0.1725
6301;6;1;2;1;5;1;0;39;1;0.1047
6302;4;1;1;2;5;1;1508;33;1;0.0977
6303;4;1;2;2;5;1;1508;24;0;0.0869
6304;6;1;3;2;6;1;1530;36;1;0.0977
6305;4;1;1;2;5;1;1508;54;0;0.1846
6306;6;1;1;1;5;1;0;25;1;0.1412
6307;2;1;1;1;5;1;0;41;1;0.16
6308;4;1;1;2;7;1;1508;40;0;0.2497
6309;2;1;1;2;4;1;174;20;0;0.076
6310;6;1;2;2;7;1;1530;30;0;0.2389
6311;4;3;1;2;6;1;1508;26;1;0.1629
6312;3;2;1;2;5;1;1607;36;1;0.1585
6313;6;1;2;1;4;1;0;29;1;0.1716
6314;2;2;1;2;5;1;174;22;1;0.1249
6315;2;1;1;1;2;1;0;41;1;0.1463
6316;6;1;2;2;7;1;1530;39;1;0.1303
6317;6;2;3;2;5;1;1530;62;0;0.1629
6318;6;1;2;2;3;1;1530;26;0;0.076
6319;4;1;1;2;5;1;1508;37;0;0.1629
6320;6;1;3;2;5;2;1530;33;0;0.2028
6321;6;1;2;2;5;1;1551;49;0;0.076
6322;4;1;1;2;5;1;1508;26;0;0.063
6323;6;1;2;2;6;1;1588;56;0;0.1051
6324;4;1;2;2;4;1;1508;34;0;0.2389
6325;2;3;1;1;2;1;0;23;0;0.1622
6326;6;1;1;2;5;1;1530;34;0;0.076
6327;2;3;1;1;2;1;0;50;1;0.1585
6328;3;3;3;2;2;1;1607;35;1;0.1104
6329;3;1;1;2;3;1;1607;30;0;0.0773
6330;6;1;1;2;2;1;1530;33;0;0.0695
6331;6;1;5;2;5;1;1530;54;1;0.1194
6332;6;1;1;2;5;1;1530;39;1;0.071
6333;2;2;1;1;4;1;0;42;1;0.1629
6334;6;1;1;2;2;1;1551;71;0;0.0977
6335;3;2;1;2;5;1;1491;36;0;0.152
6336;4;1;2;2;2;1;1508;34;0;0.1182
6337;6;1;2;2;3;1;1530;29;0;0.076
6338;4;1;3;2;5;1;1480;51;0;0.0847
6339;4;2;1;2;4;1;1508;41;0;0.1846
6340;6;1;1;2;4;1;1530;37;1;0.076
6341;4;3;2;2;2;1;1508;35;1;0.1254
6342;6;3;2;2;5;1;1530;29;0;0.1915
6343;4;1;1;2;5;1;1518;25;0;0.2389
6344;6;1;1;2;5;1;1530;41;1;0.0684
6345;2;3;1;1;5;1;0;24;1;0.1602
6346;2;1;2;2;5;1;174;27;0;0.1086
6347;4;1;2;2;5;1;1508;41;1;0.1954
6348;3;3;2;1;2;1;0;25;1;0.1629
6349;2;2;2;1;4;1;0;35;1;0.1629
6350;3;1;1;1;3;1;0;23;1;0.1633
6351;4;2;5;2;2;1;1508;36;1;0.2389
6352;4;1;1;2;4;1;1508;29;0;0.0979
6353;6;1;7;2;5;2;1530;29;1;0.1574
6354;6;1;1;2;5;1;1530;43;1;0.197
6355;6;3;1;2;6;1;1530;24;0;0.1303
6356;2;2;3;1;2;1;0;41;1;0.1629
6357;6;1;2;2;5;1;1530;42;0;0.0977
6358;4;3;1;2;5;1;1508;41;1;0.1194
6359;4;1;1;2;5;1;1508;34;1;0.152
6360;4;3;2;2;5;1;1508;41;1;0.1813
6361;6;1;2;2;2;1;1530;68;0;0.0773
6362;4;1;2;2;5;1;1508;29;1;0.1737
6363;4;2;1;2;2;1;1508;36;0;0.1303
6364;4;1;1;2;7;1;1508;26;1;0.1412
6365;4;1;1;2;7;1;1508;51;0;0.0946
6366;2;1;2;1;2;1;0;38;1;0.1535
6367;2;2;1;1;2;1;0;45;1;0.1629
6368;6;1;1;2;5;1;1530;27;0;0.0901
6369;3;2;1;2;2;1;1607;33;1;0.1412
6370;3;2;1;2;4;1;1607;23;1;0.1412
6371;4;3;3;2;4;1;1508;49;0;0.127
6372;4;3;1;2;4;1;1508;40;1;0.1607
6373;4;1;1;2;5;1;1508;32;0;0.1629
6374;2;3;2;1;2;1;0;34;1;0.1616
6375;6;3;1;2;5;1;1530;31;1;0.1412
6376;4;1;1;2;5;1;1508;30;1;0.0673
6377;2;3;2;1;5;1;0;31;1;0.1611
6378;4;2;2;2;2;1;1508;41;0;0.076
6379;2;1;1;2;5;1;174;25;0;0.1403
6380;3;2;2;1;2;1;0;56;0;0.1585
6381;4;1;3;2;5;1;1508;36;0;0.063
6382;6;1;2;1;4;1;0;22;1;0.1412
6383;6;1;2;1;5;1;0;28;1;0.1629
6384;4;1;2;2;7;1;1508;27;0;0.2172
6385;2;2;3;1;3;1;0;52;1;0.1607
6386;6;1;1;2;5;1;1530;24;1;0.1303
6387;3;2;1;2;4;1;1607;35;0;0.1846
6388;2;3;1;1;5;1;0;22;1;0.1618
6389;4;1;1;2;5;1;1508;34;1;0.1629
6390;4;3;1;2;2;1;1508;29;0;0.1965
6391;4;3;1;2;2;1;1508;42;0;0.1846
6392;6;1;2;2;5;1;1530;44;0;0.0977
6393;6;3;1;2;2;1;1530;0;0;0.1629
6394;4;1;1;2;5;1;1508;25;1;0.2053
6395;3;2;1;2;4;1;1607;35;1;0.1629
6396;4;3;2;2;3;1;1508;40;1;0.1846
6397;4;1;1;2;5;1;1472;26;0;0.0977
6398;3;2;2;2;2;1;1607;38;0;0.1846
6399;4;1;2;2;4;1;1508;37;1;0.1136
6400;6;1;2;2;5;1;1530;30;1;0.076
6401;6;1;2;2;5;1;1530;29;0;0.2497
6402;6;1;2;1;3;1;0;50;1;0.1716
6403;4;1;1;2;5;1;1508;36;1;0.0985
6404;2;2;1;1;5;1;0;29;1;0.1629
6405;4;1;2;2;3;1;1508;31;1;0.1911
6406;4;1;2;2;7;1;1508;29;0;0.182
6407;6;3;2;2;4;1;1530;28;0;0.0977
6408;4;1;1;2;6;1;1508;25;0;0.063
6409;4;2;2;2;5;1;1508;42;0;0.1596
6410;4;1;2;2;2;1;1508;43;1;0.1802
6411;4;1;1;2;5;1;1508;33;1;0.157
6412;4;2;2;2;5;1;1508;23;0;0.0977
6413;6;1;2;1;5;1;0;43;0;0.1107
6414;3;1;1;2;5;1;1607;29;0;0.1629
6415;6;1;3;2;5;1;1530;57;0;0.1412
6416;4;1;1;2;5;1;1508;34;1;0.1086
6417;2;3;1;1;5;1;0;26;1;0.1597
6418;4;1;1;2;5;1;1508;31;0;0.152
6419;6;1;2;1;5;1;0;67;0;0.1585
6420;3;3;1;2;2;1;1607;38;1;0.152
6421;4;3;1;2;5;1;1508;35;0;0.2172
6422;4;1;2;2;5;3;1508;26;1;0.1846
6423;6;3;1;2;5;1;1530;31;1;0.1303
6424;4;2;3;2;5;1;1508;42;1;0.1846
6425;3;2;1;2;5;1;1607;23;0;0.1737
6426;2;2;2;1;3;1;0;23;1;0.1629
6427;4;1;3;2;2;1;1516;69;0;0.0638
6428;4;3;2;2;2;1;1508;30;1;0.1303
6429;4;1;1;2;5;1;1508;22;1;0.0713
6430;6;1;1;2;5;1;1530;31;0;0.1336
6431;3;2;1;2;6;1;1607;34;0;0.1737
6432;6;1;1;1;5;1;0;35;1;0.1794
6433;3;2;1;2;2;1;1607;29;0;0.1846
6434;6;2;2;1;5;1;0;24;1;0.1303
6435;4;3;2;2;5;1;1508;22;1;0.152
6436;4;2;1;2;4;1;1508;37;1;0.1194
6437;4;1;2;2;6;1;1508;27;1;0.1149
6438;4;1;2;2;6;1;1508;42;0;0.1303
6439;4;1;1;2;7;1;1508;28;1;0.1412
6440;4;3;1;2;3;1;1508;40;1;0.1846
6441;2;1;2;1;2;1;0;59;1;0.1585
6442;2;1;2;1;2;2;0;31;1;0.1371
6443;3;1;1;2;4;1;1491;22;1;0.175
6444;4;2;1;2;4;1;1508;33;0;0.1086
6445;3;2;1;2;2;1;1607;31;1;0.1629
6446;4;1;1;2;2;2;1508;30;1;0.1371
6447;6;1;2;2;7;1;1530;40;1;0.1305
6448;4;1;1;2;5;1;1508;28;1;0.1459
6449;2;3;1;1;2;1;0;44;1;0.1412
6450;2;3;2;1;4;1;0;22;1;0.1536
6451;4;2;2;2;2;1;1508;39;0;0.1412
6452;2;3;1;1;7;1;0;27;1;0.1629
6453;2;3;1;1;5;1;0;25;1;0.1498
6454;2;3;1;1;5;1;0;32;1;0.1623
6455;3;3;1;1;5;1;0;21;1;0.168
6456;3;1;1;1;5;1;0;31;1;0.152
6457;2;2;1;1;2;1;0;47;0;0.1412
6458;4;1;2;2;7;1;1508;35;1;0.0977
6459;6;1;2;2;4;1;1530;25;1;0.1629
6460;4;2;1;2;5;2;1508;24;0;0.0217
6461;4;2;1;2;4;1;1508;27;1;0.1303
6462;4;2;2;2;6;1;1508;31;1;0.1412
6463;6;1;1;2;5;1;1530;32;1;0.0782
6464;4;1;1;2;5;1;1508;86;1;0.1303
6465;4;1;1;2;2;1;1508;29;1;0.1448
6466;4;1;1;2;2;1;1508;34;1;0.1303
6467;4;3;1;2;6;1;1508;23;1;0.2063
6468;4;1;1;2;4;1;1508;34;0;0.1629
6469;3;3;1;1;3;1;0;25;1;0.1739
6470;4;2;1;2;6;1;1508;29;1;0.0977
6471;4;1;1;2;7;1;1508;30;0;0.063
6472;4;1;1;2;5;1;1508;30;0;0.076
6473;4;3;1;2;5;1;1508;30;1;0.1325
6474;4;2;2;2;5;1;1508;34;0;0.1846
6475;4;1;1;2;2;1;1508;36;0;0.076
6476;4;2;1;2;5;1;1508;21;0;0.1737
6477;3;3;1;2;3;1;1607;25;0;0.177
6478;4;1;1;2;5;1;1508;32;0;0.1846
6479;6;1;1;2;7;1;1530;43;1;0.1173
6480;4;1;3;2;7;1;1508;56;0;0.1412
6481;4;1;1;2;5;1;1508;40;1;0.195
6482;4;1;1;2;5;1;1508;46;1;0.1737
6483;4;1;2;2;5;1;1508;34;1;0.1954
6484;4;1;2;2;4;1;1508;31;0;0.2063
6485;3;1;1;2;2;1;1607;49;0;0.1086
6486;3;3;1;2;5;1;1607;24;1;0.1549
6487;4;1;1;2;5;1;1508;27;1;0.1542
6488;4;1;1;2;5;1;1508;26;0;0.063
6489;3;1;2;2;2;1;1467;54;0;0.076
6490;2;1;1;1;2;1;0;44;1;0.1663
6491;3;2;2;2;5;1;1467;29;0;0.076
6492;4;1;1;2;5;1;1508;31;1;0.1629
6493;6;1;1;2;5;1;1530;29;0;0.063
6494;4;1;1;2;6;1;1508;34;1;0.2541
6495;4;1;1;2;5;1;1508;24;1;0.1954
6496;4;1;1;2;5;1;1508;34;0;0.1412
6497;4;2;1;2;5;1;1508;23;1;0.1629
6498;4;1;2;2;5;1;1508;28;1;0.1391
6499;4;1;7;2;5;1;1508;28;0;0.1281
6500;4;1;2;2;5;1;1508;30;1;0.1585
6501;4;1;1;2;5;1;1508;49;0;0.0977
6502;4;1;1;2;5;2;1508;30;1;0.2028
6503;4;3;1;2;3;1;1508;39;0;0.1683
6504;4;3;1;2;5;1;1508;54;1;0.1737
6505;6;3;3;2;5;1;1530;58;1;0.0761
6506;4;2;2;2;3;1;1508;53;1;0.2172
6507;6;1;1;1;7;1;0;26;1;0.1291
6508;4;2;1;2;5;1;1508;25;1;0.1303
6509;4;1;1;2;5;1;1508;25;0;0.0738
6510;2;3;2;2;3;1;1604;39;0;0.1574
6511;4;1;1;2;4;1;1508;42;1;0.1846
6512;6;1;2;2;5;1;1530;26;0;0.1737
6513;6;1;2;2;5;1;1530;30;1;0.0977
6514;6;2;1;2;7;1;1530;31;0;0.2117
6517;6;2;1;2;7;1;1530;54;0;0.1846
6518;4;1;2;2;4;1;1508;28;1;0.1954
6519;4;1;1;2;2;1;1508;34;1;0.1412
6520;4;1;2;2;3;1;1508;37;1;0.1556
6521;4;1;2;2;7;1;1508;28;1;0.2389
6522;4;1;1;2;7;1;1508;54;0;0.2389
6523;3;2;1;2;2;1;1607;28;0;0.1846
6524;2;1;2;1;5;1;0;36;1;0.152
6525;2;3;5;1;3;1;0;50;1;0.1629
6526;4;1;1;2;5;1;1508;28;1;0.1846
6527;4;1;2;2;7;1;1508;45;0;0.1585
6528;2;1;2;1;5;1;0;31;0;0.1686
6529;6;2;1;1;5;1;0;55;0;0.1846
6530;6;2;1;1;7;1;0;27;1;0.1412
6531;3;2;1;2;5;1;1607;33;0;0.1412
6532;4;1;1;2;5;1;1508;40;1;0.2389
6533;4;3;2;2;5;1;1508;25;0;0.2389
6534;4;1;1;2;6;1;1508;23;0;0.1086
6535;4;1;2;2;5;1;1508;32;1;0.1412
6536;4;1;1;2;5;1;1508;26;0;0.0977
6537;4;1;1;2;5;1;1508;28;0;0.2389
6538;4;1;1;2;5;1;1508;30;0;0.1954
6539;4;1;1;2;6;1;1508;30;0;0.0722
6540;3;2;1;1;2;1;0;44;1;0.1303
6541;3;2;1;2;5;1;1607;24;0;0.1303
6542;4;1;1;2;5;1;1508;30;1;0.063
6543;6;1;1;1;6;1;0;28;0;0.152
6544;4;3;7;2;2;1;1508;58;1;0.152
6545;2;3;2;1;5;1;0;27;1;0.1583
6546;4;1;2;2;5;1;1508;23;0;0.0713
6547;4;1;1;2;6;1;1508;30;1;0.1954
6548;4;2;1;2;6;1;1508;28;1;0.1303
6549;4;1;1;2;5;1;1508;25;1;0.1911
6550;4;3;2;2;5;1;1508;42;0;0.1824
6551;3;1;1;2;2;2;1553;37;1;0.1468
6552;2;3;1;1;5;1;0;28;1;0.153
6553;3;3;2;2;3;1;1491;62;0;0.1385
6554;6;1;2;1;5;1;0;26;1;0.0907
6555;6;3;2;2;4;1;1530;31;0;0.0977
6556;4;0;0;1;6;1;0;26;0;0.1303
6557;4;0;0;1;6;1;0;26;0;0.1303
6558;4;0;0;1;6;1;0;26;0;0.1303
6559;4;1;2;2;2;1;1508;55;0;0.1846
6560;3;3;1;2;5;1;1607;22;1;0.1534
6561;6;1;2;2;5;1;1530;35;0;0.063
6562;6;3;1;2;2;1;1530;51;0;0.1846
6563;3;1;1;2;4;1;1607;22;0;0.063
6564;4;1;1;2;2;1;1508;45;0;0.152
6565;4;1;1;2;5;1;1508;38;1;0.0964
6566;3;1;1;2;4;1;1607;22;0;0.1303
6567;2;2;1;1;5;1;0;26;1;0.1466
6568;2;2;1;1;5;1;0;24;1;0.1629
6569;2;3;3;1;4;1;0;47;0;0.1629
6570;3;1;1;2;4;1;1607;25;0;0.1303
6571;4;1;1;2;5;1;1508;29;1;0.1303
6573;4;1;1;2;5;1;1508;38;0;0.1412
6574;4;1;2;2;2;1;1508;46;0;0.1216
6575;6;1;1;2;5;1;1530;27;0;0.0869
6576;3;1;1;2;4;1;1607;23;0;0.098
6577;6;1;1;2;5;1;1530;26;0;0.0814
6578;4;1;1;2;5;1;1508;35;1;0.2201
6579;4;1;1;2;3;1;1508;48;0;0.1303
6580;3;2;2;2;2;1;1607;52;0;0.1846
6581;3;2;1;1;4;1;0;27;1;0.1629
6582;4;1;1;2;5;1;1508;23;0;0.0966
6583;4;1;1;2;5;1;1508;28;0;0.1422
6584;3;1;1;1;6;1;0;26;0;0.1303
6585;3;2;2;2;2;1;1607;31;0;0.1629
6586;2;3;1;1;5;1;0;37;0;0.1412
6587;4;1;2;2;2;1;1508;40;1;0.0997
6588;3;1;1;2;2;1;1607;46;1;0.1194
6589;4;2;2;2;3;1;1508;49;1;0.1954
6590;4;1;1;2;4;2;1508;45;1;0.1628
6591;3;2;1;1;2;1;0;28;0;0.1629
6592;4;1;2;2;6;1;1508;36;1;0.152
6594;6;1;1;1;7;1;0;31;1;0.195
6595;3;1;1;1;5;1;0;33;0;0.063
6596;4;1;2;2;5;1;1508;39;0;0.1846
6598;3;1;1;2;6;1;1607;33;0;0.1737
6599;3;1;1;2;6;1;1636;39;0;0.1303
6600;3;2;1;2;2;1;1607;34;0;0.1846
6601;3;2;1;2;6;1;1607;22;0;0.1086
6602;4;1;1;2;5;1;1508;31;0;0.063
6603;3;2;3;2;2;1;1607;35;0;0.1412
6604;6;2;2;2;2;1;1530;43;1;0.1629
6605;2;1;1;1;5;2;0;32;1;0.1328
6606;4;2;2;2;2;1;1508;43;0;0.1629
6607;3;1;1;2;2;1;1607;44;0;0.1585
6608;6;1;1;1;7;1;0;32;1;0.1303
6609;3;2;1;2;2;1;1607;29;1;0.1412
6610;6;2;2;1;5;1;0;54;1;0.1585
6611;4;1;2;2;3;1;1508;39;0;0.1585
6612;4;1;1;2;3;1;1508;32;0;0.0651
6613;4;1;1;2;3;1;1508;35;0;0.0774
6614;4;1;3;2;5;1;1508;39;0;0.0745
6615;4;3;1;2;5;1;1508;32;0;0.0651
6616;4;1;2;2;4;1;1508;36;0;0.1954
6617;4;3;2;2;6;1;1508;26;1;0.1954
6618;4;2;2;2;5;1;1508;31;1;0.1629
6619;6;1;5;2;2;1;1530;58;1;0.1585
6620;4;1;1;2;5;1;1508;37;1;0.0631
6621;4;3;7;2;4;1;1508;29;1;0.1412
6622;4;1;1;2;4;1;1508;26;1;0.0706
6623;4;1;2;2;5;1;1508;28;0;0.0657
6624;4;2;2;2;3;1;1508;57;0;0.1954
6625;4;1;1;2;5;1;1508;28;1;0.1303
6626;3;3;1;2;5;1;1607;25;0;0.1194
6627;6;1;1;2;6;1;1530;40;1;0.1846
6628;4;1;1;2;5;1;1508;26;1;0.1303
6629;4;1;1;2;5;1;1508;32;0;0.152
6630;3;3;1;2;5;1;1607;24;1;0.1235
6631;2;2;1;1;3;1;0;45;1;0.1629
6632;3;2;2;1;2;1;0;30;1;0.1846
6633;4;1;1;2;2;2;1508;38;1;0.0869
6634;4;1;1;2;5;1;1508;27;1;0.1438
6635;3;3;2;2;6;1;1607;26;0;0.1737
6636;3;3;1;2;4;1;1607;28;0;0.1846
6637;4;1;1;2;7;1;1508;27;0;0.1629
6638;4;2;1;2;5;1;1508;30;0;0.1629
6639;4;2;1;2;5;1;1508;30;0;0.1303
6640;6;1;2;2;5;1;1530;28;1;0.0651
6641;4;3;1;2;7;1;1508;34;1;0.1412
6643;6;1;1;2;5;1;1530;35;1;0.0946
6644;4;1;2;2;5;1;1508;29;0;0.1412
6645;4;1;1;2;6;1;1508;32;0;0.2063
6646;3;3;1;2;4;1;1607;21;0;0.1303
6647;6;1;1;2;6;1;1530;26;0;0.076
6648;4;1;1;2;5;1;1508;45;0;0.076
6649;6;3;1;1;5;1;0;31;0;0.138
6650;3;2;1;1;5;1;0;29;0;0.1737
6651;4;1;2;2;3;1;1508;56;0;0.1629
6652;4;1;1;2;5;1;1551;39;0;0.1683
6653;6;1;1;1;4;1;0;30;0;0.1346
6654;6;1;1;1;5;1;0;47;1;0.063
6655;4;1;1;2;6;1;1376;40;1;0.1792
6656;6;1;3;1;7;1;0;29;0;0.1124
6657;4;1;1;2;3;1;1508;36;1;0.1303
6658;4;3;1;2;6;1;1508;23;0;0.1846
6659;6;2;1;1;5;1;0;34;1;0.1585
6660;3;2;1;1;5;1;0;25;0;0.1585
6661;4;2;1;2;4;1;1513;33;0;0.1412
